name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;445;0;561;3077;1068;3077;1022;0
header;167;93;167;133;1856;133;1856;93
A;909;76;909;77;911;77;911;76
A;1005;169;1005;192;1024;192;1024;169
B;749;222;749;240;761;240;761;222
A;991;489;991;495;996;495;996;489
D;883;492;883;508;895;508;895;492
A;957;533;957;540;963;540;963;533
A;985;538;985;553;996;553;996;538
B;1011;860;1011;884;1028;884;1028;860
C;1013;1504;1013;1528;1033;1528;1033;1504
A;561;1563;561;1569;567;1569;567;1563
B;539;2008;539;2039;570;2039;570;2008
D;1026;2252;1026;2276;1045;2276;1045;2252
A;664;2390;664;2403;673;2403;673;2390
A;716;2440;716;2446;720;2446;720;2440
