name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;900;0;482;3083;1200;3083;1130;0
header;186;117;186;155;1862;155;1862;117
A;1013;194;1013;217;1029;217;1029;194
A;996;743;996;748;1002;748;1002;743
A;810;751;810;757;815;757;815;751
B;1019;918;1019;942;1036;942;1036;918
A;996;1011;996;1016;1002;1016;1002;1011
B;986;1407;986;1428;1001;1428;1001;1407
A;1021;1454;1021;1455;1021;1455;1021;1454
B;964;1488;964;1518;984;1518;984;1488
C;1015;1557;1015;1582;1035;1582;1035;1557
D;1044;2027;1044;2055;1072;2055;1072;2027
D;1016;2255;1016;2280;1036;2280;1036;2255
A;586;2329;586;2359;597;2359;597;2329
A;997;2379;997;2379;997;2379;997;2379
